qid,language,lang_code,question,context,options,gold,answer_type,category,difficulty,rationale,source
q020,English,eng-CAN,"The authors of the two texts disagree on the role of milk in a regular diet.
What is the main point the authors disagree on?","The Nutritional Value of Milk: Countless Benefits!
Farm to Market Dairy milk products contain key nutrients: calcium, protein, vitamin D, vitamin B12, riboflavin, and potassium. These vitamins and minerals make Farm to Market Dairy milk products an important part of a healthful diet. Consuming Farm to Market Dairy milk products every day is a great way to ensure that you get the vitamins and minerals your body needs.
Consuming Farm to Market Dairy milk products increases weight loss and helps maintain a healthy weight. Milk increases bone strength and density. It even improves cardiovascular health and helps prevent cancer. One glass of milk is packed with vitamins, minerals, and a wealth of health benefits.
According to Bill Sears, MD, Associate Clinical Professor of Pediatrics at the University of California at Irvine, milk contains many important nutrients in one convenient place. The International Dairy Foods Association (IDFA) supports this idea. In fact, the IDFA suggests that many health professionals and groups would also agree.
Milk contains a complete nutrient package of nine essential nutrients. In addition to being an excellent source of calcium and vitamin D, it is a good source of vitamin A, protein and potassium. Dairy is recommended by doctors. Dairy’s role in a healthy diet has long been established by the nutrition and science community. This includes the National Osteoporosis Foundation, the Surgeon General, the National Institutes of Health, the American Medical Association’s Council of Scientific Affairs and many other leading health organizations.
International Dairy Foods Association, September 27, 2007

JUST SAY 'NO' TO COW’S MILK!
By Health Reporter, Dr. R. Garza
Cow’s milk is a big part of many people’s lives in the United States. Babies drink cow’s milk in bottles. Children eat cereal drenched in cow’s milk. Even adults enjoy a cold glass of milk from time to time. Yes, cow’s milk is a huge part of the human diet in many places around the world. However, more and more research is suggesting that milk may not “do a body good” as the popular American advertising slogan claims.
The United States Department of Agriculture, the American Dairy Council, Dairy Management, Inc., and other organizations have worked hard to advocate for milk for many years. They encourage adults to drink at least three glasses of milk a day. However, several studies in the last decade have questioned the bone-strengthening power of milk as well as other claims about the health benefits of milk. The results may surprise you.
One of the most recent and most important studies on the effects of drinking milk was published in the October 2014 issue of the British Medical Journal. The findings in this study led to some powerful assertions about the consumption of milk. In this study over 100 000 people in Sweden were followed over periods of 20-30 years. Researchers found that the female milk drinkers suffered more bone fractures. Additionally, both male and female milk drinkers were more likely to suffer from heart disease and cancer. These staggering results are similar to findings from other studies.
The Physicians Committee for Responsible Medicine (PCRM) commented on some of the health problems related to the consumption of milk. It claims that milk and dairy products “have little or no benefit for bones.” The PCRM goes further to describe some specific problems associated with milk:
“Milk proteins, milk sugar, fat, and saturated fat in dairy products pose health risks for children and encourage the development of obesity, diabetes, and heart disease.”
These are serious claims and more studies are needed in order to confirm the findings. However, there is mounting proof that drinking cow’s milk could be less beneficial to our health than originally thought. If these claims become indisputable facts, it may be time to just say ‘no’ to cow’s milk.","[""A) Milk’s effects on health and milk’s role in human diets."", ""B) The number of vitamins and minerals found in milk."", ""C) The best form of dairy to regularly consume."", ""D) Which organization is the leading authority on milk.""]",A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Estonian,est-EST,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Finnish,fin-FIN,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,French,fra-FRA,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Galician,glg-ESP,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Georgian,geo-GEO,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,German,deu-DEU,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Greek,ell-GRC,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Hebrew,heb-ISR,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Hungarian,hun-HUN,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Icelandic,isl-ISL,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Indonesian,ind-IDN,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Italian,ita-ITA,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Japanese,jpn-JPN,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Kazakh,kaz-KAZ,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Korean,kor-KOR,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Latvian,lav-LVA,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Lithuanian,lit-LTU,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Malay,msa-MYS,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Nynorsk,nno-NOR,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Polish,pol-POL,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Portuguese,por-PRT,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Russian,rus-KAZ,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Serbian / Serb,srp-SRB,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Slovak,slo-SVK,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Slovenian,slv-SVN,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Spanish,esp-ESP,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Swedish,swe-SWE,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Thai,tha-THA,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q020,Turkish,tur-TUR,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Cow's Milk"
q021,Albanian,sqi-ALB,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Arabic,ara-ARE,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Azerbaijani / Azeri,aze-QAZ,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Basque,eus-ESP,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Bokmål,nob-NOR,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Bosnian,bos-BIH,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Bulgarian,bul-BGR,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Catalan,cat-ESP,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Chinese,zho-CHN,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Croatian,hrv-HRV,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Czech,ces-CZE,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Danish,dan-DNK,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Dutch,nld-NLD,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,English,eng-CAN,What does Ivana_88 want to know?,"Forum
Giving Aspirin to Chickens
Ivana_88 Thread Starter Posted 28 October 18:12
Hello everyone!
Is it okay to give aspirin to my hen? She is 2 years old and I think she hurt her leg. I can’t get to the veterinarian until Monday, and the vet isn’t answering the phone. My hen seems to be in a lot of pain. I’d like to give her something to make her feel better until I can go to the vet. Thank you for your help.
NellieB79 Posted 28 October 18:36
I don’t know if aspirin is safe for hens or not. I always check with my vet before giving my birds medicine. I know that some drugs that are safe for humans can be very dangerous for birds.
Monie Posted 28 October 18:52
I gave an aspirin to one of my hens when she was hurt. There was no problem. The next day I went to the vet but she was already better. I think it might be dangerous if you give too much, so don’t exceed the dose limits! I hope she feels better!
Avian_Deals Posted 28 October 19:07
Hi! Don’t forget to check out my super low deals on all bird supplies. I’m having a great sale right now!
Bob Posted 28 October 19:15
Can someone please tell me how to know if a chicken is sick? Thanks.
Frank Posted 28 October 19:21
Hello Ivana,
I am a veterinarian, specializing in birds. It is okay to give injured chickens aspirin if they are showing signs that they are in pain. When prescribing aspirin to birds, I follow the guidelines published in Clinical Avian Medicine. Chickens should receive 5mg of aspirin per kg of body weight. You can give this 3-4 times per day until you can see your veterinarian. It is very important to follow up with your vet. Good luck!","[""A) If she can give aspirin to an injured hen."", ""B) How often she can give aspirin to an injured hen."", ""C) How to contact a veterinarian about an injured hen."", ""D) If she can determine the pain level of an injured hen.""]",A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Estonian,est-EST,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Finnish,fin-FIN,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,French,fra-FRA,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Galician,glg-ESP,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Georgian,geo-GEO,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,German,deu-DEU,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Greek,ell-GRC,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Hebrew,heb-ISR,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Hungarian,hun-HUN,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Icelandic,isl-ISL,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Indonesian,ind-IDN,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Italian,ita-ITA,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Japanese,jpn-JPN,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Kazakh,kaz-KAZ,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Korean,kor-KOR,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Latvian,lav-LVA,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Lithuanian,lit-LTU,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Malay,msa-MYS,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Nynorsk,nno-NOR,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Polish,pol-POL,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Portuguese,por-PRT,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Russian,rus-KAZ,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Serbian / Serb,srp-SRB,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Slovak,slo-SVK,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Slovenian,slv-SVN,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Spanish,esp-ESP,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Swedish,swe-SWE,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Thai,tha-THA,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q021,Turkish,tur-TUR,,,,A,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Albanian,sqi-ALB,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Arabic,ara-ARE,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Azerbaijani / Azeri,aze-QAZ,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Basque,eus-ESP,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Bokmål,nob-NOR,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Bosnian,bos-BIH,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Bulgarian,bul-BGR,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Catalan,cat-ESP,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Chinese,zho-CHN,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Croatian,hrv-HRV,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Czech,ces-CZE,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Danish,dan-DNK,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Dutch,nld-NLD,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,English,eng-CAN,Why does Ivana_88 decide to post her question on an Internet forum?,"Forum
Giving Aspirin to Chickens
Ivana_88 Thread Starter Posted 28 October 18:12
Hello everyone!
Is it okay to give aspirin to my hen? She is 2 years old and I think she hurt her leg. I can’t get to the veterinarian until Monday, and the vet isn’t answering the phone. My hen seems to be in a lot of pain. I’d like to give her something to make her feel better until I can go to the vet. Thank you for your help.
NellieB79 Posted 28 October 18:36
I don’t know if aspirin is safe for hens or not. I always check with my vet before giving my birds medicine. I know that some drugs that are safe for humans can be very dangerous for birds.
Monie Posted 28 October 18:52
I gave an aspirin to one of my hens when she was hurt. There was no problem. The next day I went to the vet but she was already better. I think it might be dangerous if you give too much, so don’t exceed the dose limits! I hope she feels better!
Avian_Deals Posted 28 October 19:07
Hi! Don’t forget to check out my super low deals on all bird supplies. I’m having a great sale right now!
Bob Posted 28 October 19:15
Can someone please tell me how to know if a chicken is sick? Thanks.
Frank Posted 28 October 19:21
Hello Ivana,
I am a veterinarian, specializing in birds. It is okay to give injured chickens aspirin if they are showing signs that they are in pain. When prescribing aspirin to birds, I follow the guidelines published in Clinical Avian Medicine. Chickens should receive 5mg of aspirin per kg of body weight. You can give this 3-4 times per day until you can see your veterinarian. It is very important to follow up with your vet. Good luck!","[""A) Because she doesn’t know how to find a veterinarian."", ""B) Because she thinks the hen’s problem isn’t serious."", ""C) Because she wants to help her hen as soon as possible."", ""D) Because she cannot afford to go to the veterinarian.""]",C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Estonian,est-EST,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Finnish,fin-FIN,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,French,fra-FRA,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Galician,glg-ESP,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Georgian,geo-GEO,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,German,deu-DEU,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Greek,ell-GRC,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Hebrew,heb-ISR,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Hungarian,hun-HUN,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Icelandic,isl-ISL,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Indonesian,ind-IDN,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Italian,ita-ITA,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Japanese,jpn-JPN,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Kazakh,kaz-KAZ,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Korean,kor-KOR,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Latvian,lav-LVA,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Lithuanian,lit-LTU,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Malay,msa-MYS,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Nynorsk,nno-NOR,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Polish,pol-POL,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Portuguese,por-PRT,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Russian,rus-KAZ,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Serbian / Serb,srp-SRB,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Slovak,slo-SVK,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Slovenian,slv-SVN,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Spanish,esp-ESP,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Swedish,swe-SWE,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Thai,tha-THA,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q022,Turkish,tur-TUR,,,,C,mc,Reading,level 1,,"PISA 2018, reading, Chicken forum"
q023,Albanian,sqi-ALB,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Arabic,ara-ARE,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Azerbaijani / Azeri,aze-QAZ,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Basque,eus-ESP,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Bokmål,nob-NOR,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Bosnian,bos-BIH,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Bulgarian,bul-BGR,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Catalan,cat-ESP,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Chinese,zho-CHN,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Croatian,hrv-HRV,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Czech,ces-CZE,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Danish,dan-DNK,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Dutch,nld-NLD,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,English,eng-CAN,"Is the post relevant to Ivana_88’s problem?
NellieB79’s post
Monie’s post
Avian_Deals’ post
Bob’s post
Frank’s post","Forum
Giving Aspirin to Chickens
Ivana_88 Thread Starter Posted 28 October 18:12
Hello everyone!
Is it okay to give aspirin to my hen? She is 2 years old and I think she hurt her leg. I can’t get to the veterinarian until Monday, and the vet isn’t answering the phone. My hen seems to be in a lot of pain. I’d like to give her something to make her feel better until I can go to the vet. Thank you for your help.
NellieB79 Posted 28 October 18:36
I don’t know if aspirin is safe for hens or not. I always check with my vet before giving my birds medicine. I know that some drugs that are safe for humans can be very dangerous for birds.
Monie Posted 28 October 18:52
I gave an aspirin to one of my hens when she was hurt. There was no problem. The next day I went to the vet but she was already better. I think it might be dangerous if you give too much, so don’t exceed the dose limits! I hope she feels better!
Avian_Deals Posted 28 October 19:07
Hi! Don’t forget to check out my super low deals on all bird supplies. I’m having a great sale right now!
Bob Posted 28 October 19:15
Can someone please tell me how to know if a chicken is sick? Thanks.
Frank Posted 28 October 19:21
Hello Ivana,
I am a veterinarian, specializing in birds. It is okay to give injured chickens aspirin if they are showing signs that they are in pain. When prescribing aspirin to birds, I follow the guidelines published in Clinical Avian Medicine. Chickens should receive 5mg of aspirin per kg of body weight. You can give this 3-4 times per day until you can see your veterinarian. It is very important to follow up with your vet. Good luck!","[""A) Yes, Yes, No, No, Yes"", ""B) Yes, No, No, No, Yes"", ""C) No, Yes, No, No, Yes"", ""D) Yes, Yes, No, No, No""]",A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Estonian,est-EST,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Finnish,fin-FIN,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,French,fra-FRA,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Galician,glg-ESP,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Georgian,geo-GEO,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,German,deu-DEU,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Greek,ell-GRC,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Hebrew,heb-ISR,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Hungarian,hun-HUN,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Icelandic,isl-ISL,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Indonesian,ind-IDN,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Italian,ita-ITA,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Japanese,jpn-JPN,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Kazakh,kaz-KAZ,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Korean,kor-KOR,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Latvian,lav-LVA,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Lithuanian,lit-LTU,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Malay,msa-MYS,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Nynorsk,nno-NOR,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Polish,pol-POL,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Portuguese,por-PRT,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Russian,rus-KAZ,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Serbian / Serb,srp-SRB,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Slovak,slo-SVK,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Slovenian,slv-SVN,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Spanish,esp-ESP,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Swedish,swe-SWE,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Thai,tha-THA,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q023,Turkish,tur-TUR,,,,A,mc,Reading,level 2,,"PISA 2018, reading, Chicken forum"
q024,Albanian,sqi-ALB,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Arabic,ara-ARE,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Azerbaijani / Azeri,aze-QAZ,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Basque,eus-ESP,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Bokmål,nob-NOR,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Bosnian,bos-BIH,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Bulgarian,bul-BGR,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Catalan,cat-ESP,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Chinese,zho-CHN,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Croatian,hrv-HRV,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Czech,ces-CZE,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Danish,dan-DNK,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Dutch,nld-NLD,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,English,eng-CAN,Who has had positive experiences giving aspirin to an injured hen?,"Forum
Giving Aspirin to Chickens
Ivana_88 Thread Starter Posted 28 October 18:12
Hello everyone!
Is it okay to give aspirin to my hen? She is 2 years old and I think she hurt her leg. I can’t get to the veterinarian until Monday, and the vet isn’t answering the phone. My hen seems to be in a lot of pain. I’d like to give her something to make her feel better until I can go to the vet. Thank you for your help.
NellieB79 Posted 28 October 18:36
I don’t know if aspirin is safe for hens or not. I always check with my vet before giving my birds medicine. I know that some drugs that are safe for humans can be very dangerous for birds.
Monie Posted 28 October 18:52
I gave an aspirin to one of my hens when she was hurt. There was no problem. The next day I went to the vet but she was already better. I think it might be dangerous if you give too much, so don’t exceed the dose limits! I hope she feels better!
Avian_Deals Posted 28 October 19:07
Hi! Don’t forget to check out my super low deals on all bird supplies. I’m having a great sale right now!
Bob Posted 28 October 19:15
Can someone please tell me how to know if a chicken is sick? Thanks.
Frank Posted 28 October 19:21
Hello Ivana,
I am a veterinarian, specializing in birds. It is okay to give injured chickens aspirin if they are showing signs that they are in pain. When prescribing aspirin to birds, I follow the guidelines published in Clinical Avian Medicine. Chickens should receive 5mg of aspirin per kg of body weight. You can give this 3-4 times per day until you can see your veterinarian. It is very important to follow up with your vet. Good luck!","[""A) Ivana_88"", ""B) NellieB79"", ""C) Monie"", ""D) Bob""]",C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Estonian,est-EST,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Finnish,fin-FIN,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,French,fra-FRA,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Galician,glg-ESP,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Georgian,geo-GEO,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,German,deu-DEU,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Greek,ell-GRC,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Hebrew,heb-ISR,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Hungarian,hun-HUN,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Icelandic,isl-ISL,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Indonesian,ind-IDN,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Italian,ita-ITA,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Japanese,jpn-JPN,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Kazakh,kaz-KAZ,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Korean,kor-KOR,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
